,Date_reported,Country,y_cases,y_deaths,Cumulative_cases,Cumulative_deaths,Total_Existed,total_tests,School_closing,Workplace_closing,public_events,Stay_at_home,travel_controls,Travel_Ban_Condition,Restaurant_Restriction
793,2020-03-10,Spain,23898.0,3354.0,1024.0,67.0,1663.0,12920,3,1,2,0,3,0,0
794,2020-03-11,Spain,28495.0,3902.0,1622.0,102.0,2094.0,12920,3,1,2,0,3,0,0
795,2020-03-12,Spain,33894.0,4438.0,2140.0,157.0,2094.0,12919,3,1,2,0,3,0,0
796,2020-03-13,Spain,39041.0,4897.0,2965.0,235.0,5039.0,12920,3,1,2,0,3,0,0
797,2020-03-14,Spain,44079.0,5217.0,4231.0,339.0,5874.0,12920,3,2,2,2,3,0,0
798,2020-03-15,Spain,47322.0,5470.0,5753.0,468.0,7281.0,12920,3,2,2,2,3,0,0
799,2020-03-16,Spain,50225.0,5699.0,7753.0,644.0,9412.0,12920,3,2,2,2,3,0,0
800,2020-03-17,Spain,52106.0,5862.0,9191.0,830.0,10720.0,12920,3,2,2,2,4,1,0
801,2020-03-18,Spain,54744.0,5948.0,11178.0,1064.0,12829.0,12920,3,2,2,2,4,1,0
802,2020-03-19,Spain,54526.0,5919.0,13716.0,1371.0,16856.0,12919,3,2,2,2,4,1,0
803,2020-03-20,Spain,54050.0,5801.0,17147.0,1789.0,18822.0,12920,3,2,2,2,4,1,0
804,2020-03-21,Spain,53651.0,5695.0,19980.0,2283.0,23249.0,12920,3,2,2,2,4,1,0
805,2020-03-22,Spain,52488.0,5631.0,24926.0,2818.0,26193.0,12920,3,2,2,2,4,1,0
806,2020-03-23,Spain,51962.0,5476.0,28572.0,3477.0,32561.0,12920,3,2,2,2,4,1,0
807,2020-03-24,Spain,49837.0,5319.0,33089.0,4184.0,36091.0,12920,3,2,2,2,4,1,0
808,2020-03-25,Spain,46093.0,5164.0,39673.0,4966.0,44148.0,12920,3,2,2,2,4,1,0
809,2020-03-26,Spain,44554.0,4992.0,47610.0,5809.0,50771.0,12920,3,2,2,2,4,1,0
810,2020-03-27,Spain,42208.0,4876.0,56188.0,6686.0,56362.0,12919,3,2,2,2,4,1,0
811,2020-03-28,Spain,39312.0,4761.0,64059.0,7500.0,60950.0,12920,3,2,2,2,4,1,0
812,2020-03-29,Spain,37116.0,4558.0,72248.0,8288.0,65401.0,12920,3,2,2,2,4,1,0
813,2020-03-30,Spain,35260.0,4388.0,78797.0,9176.0,71176.0,12920,3,3,2,2,4,1,1
814,2020-03-31,Spain,34464.0,4250.0,85195.0,10046.0,76664.0,12920,3,3,2,2,4,1,1
815,2020-04-01,Spain,35524.0,4063.0,94417.0,10914.0,81471.0,12920,3,3,2,2,4,1,1
816,2020-04-02,Spain,33384.0,3884.0,102136.0,11728.0,85322.0,12920,3,3,2,2,4,1,1
817,2020-04-03,Spain,32028.0,3717.0,110238.0,12487.0,88686.0,12919,3,3,2,2,4,1,1
818,2020-04-04,Spain,31556.0,3534.0,117710.0,13195.0,91949.0,12920,3,3,2,2,4,1,1
819,2020-04-05,Spain,28939.0,3388.0,124736.0,13919.0,93566.0,12920,3,3,2,2,4,1,1
820,2020-04-06,Spain,27357.0,3184.0,130759.0,14652.0,96238.0,12920,3,3,2,2,4,1,1
821,2020-04-07,Spain,27232.0,3005.0,135032.0,15365.0,98734.0,12920,3,3,2,2,4,1,1
822,2020-04-08,Spain,23321.0,2797.0,140510.0,16078.0,100199.0,12920,3,3,2,2,4,1,1
823,2020-04-09,Spain,22333.0,2634.0,146690.0,16720.0,101057.0,12920,3,3,2,2,4,1,1
824,2020-04-10,Spain,20700.0,2471.0,152446.0,17363.0,102605.0,12919,3,3,2,2,4,1,1
825,2020-04-11,Spain,19540.0,2341.0,157022.0,17956.0,103918.0,12920,3,3,2,2,4,1,1
826,2020-04-12,Spain,18673.0,2225.0,161852.0,18477.0,104440.0,12920,3,3,2,2,4,1,1
827,2020-04-13,Spain,17817.0,2116.0,166019.0,19040.0,105372.0,12920,3,3,2,2,4,1,1
828,2020-04-14,Spain,16296.0,1967.0,169496.0,19615.0,105037.0,10529,3,3,2,2,4,1,1
829,2020-04-15,Spain,14977.0,1873.0,176034.0,20141.0,106791.0,10529,3,3,2,2,4,1,1
830,2020-04-16,Spain,14069.0,1779.0,180074.0,20604.0,110151.0,10530,3,3,2,2,4,1,1
831,2020-04-17,Spain,11820.0,1636.0,184474.0,21080.0,116042.0,10529,3,3,2,2,4,1,1
832,2020-04-18,Spain,10657.0,1547.0,188578.0,21490.0,116929.0,10529,3,3,2,2,4,1,1
833,2020-04-19,Spain,10677.0,1473.0,190791.0,21865.0,121317.0,10529,3,3,2,2,4,1,1
834,2020-04-20,Spain,9832.0,1400.0,193376.0,22224.0,119623.0,10529,3,3,2,2,4,1,1
835,2020-04-21,Spain,8546.0,1328.0,196728.0,22620.0,121664.0,10530,3,3,2,2,4,1,1
836,2020-04-22,Spain,8556.0,1251.0,199355.0,22938.0,122474.0,10529,3,3,2,2,4,1,1
837,2020-04-23,Spain,7408.0,1203.0,202407.0,23238.0,123774.0,10529,3,3,2,2,4,1,1
838,2020-04-24,Spain,8012.0,1173.0,205174.0,23551.0,110635.0,45087,3,3,2,2,4,1,1
839,2020-04-25,Spain,7641.0,1103.0,208118.0,23831.0,110197.0,45087,3,3,2,2,4,1,1
840,2020-04-26,Spain,6996.0,1024.0,209464.0,24090.0,109262.0,45087,3,3,2,2,4,1,1
841,2020-04-27,Spain,6933.0,1001.0,211193.0,24340.0,108590.0,45086,3,3,2,2,4,1,1
842,2020-04-28,Spain,7212.0,980.0,213024.0,24587.0,108225.0,45087,3,3,2,2,4,1,1
843,2020-04-29,Spain,6345.0,951.0,214332.0,24811.0,103970.0,45087,3,3,2,2,4,1,1
844,2020-04-30,Spain,5921.0,900.0,216476.0,25017.0,101385.0,45087,3,3,2,2,4,1,1
845,2020-05-01,Spain,5486.0,847.0,216994.0,25187.0,103166.0,39154,3,3,2,2,4,1,1
846,2020-05-02,Spain,4794.0,810.0,218775.0,25378.0,99334.0,39155,3,3,2,2,4,1,1
847,2020-05-03,Spain,4772.0,774.0,220141.0,25563.0,98564.0,39154,3,3,2,2,4,1,1
848,2020-05-04,Spain,4274.0,678.0,221025.0,25740.0,96668.0,39155,3,3,2,2,4,1,1
849,2020-05-05,Spain,3675.0,577.0,221570.0,25915.0,95843.0,39154,3,3,2,2,4,1,1
850,2020-05-06,Spain,3799.0,524.0,222888.0,26062.0,94323.0,39155,3,3,2,2,4,1,1
851,2020-05-07,Spain,3976.0,477.0,223884.0,26220.0,92936.0,39154,3,3,2,2,4,1,1
852,2020-05-08,Spain,3935.0,444.0,225006.0,26360.0,91709.0,42029,3,3,2,2,4,1,1
853,2020-05-09,Spain,3944.0,422.0,226416.0,26481.0,89626.0,42028,3,3,2,2,4,1,1
854,2020-05-10,Spain,3985.0,416.0,227137.0,26587.0,88184.0,42029,3,3,2,2,4,1,1
855,2020-05-11,Spain,3952.0,415.0,227958.0,26741.0,90297.0,42028,3,3,2,2,4,1,1
856,2020-05-12,Spain,3965.0,413.0,228782.0,26895.0,89050.0,42029,3,3,2,2,4,1,1
857,2020-05-13,Spain,3914.0,402.0,229233.0,27013.0,87868.0,42028,3,3,2,2,4,1,1
858,2020-05-14,Spain,3858.0,384.0,229805.0,27120.0,86166.0,42029,3,3,2,2,4,1,1
859,2020-05-15,Spain,3782.0,365.0,230492.0,27207.0,85400.0,43155,3,3,2,2,4,1,1
860,2020-05-16,Spain,3690.0,335.0,231210.0,27291.0,84252.0,43155,3,3,2,2,4,1,1
861,2020-05-17,Spain,3640.0,308.0,231909.0,27361.0,84252.0,43155,3,3,2,2,4,1,1
862,2020-05-18,Spain,3667.0,290.0,232232.0,27419.0,81230.0,43156,3,3,2,2,4,1,1
863,2020-05-19,Spain,3600.0,271.0,232457.0,27472.0,81661.0,43155,3,3,2,2,4,1,1
864,2020-05-20,Spain,3405.0,242.0,233032.0,27537.0,82179.0,43155,3,3,2,2,4,1,1
865,2020-05-21,Spain,3157.0,234.0,233781.0,27597.0,82661.0,43155,3,3,2,2,4,1,1
866,2020-05-22,Spain,3141.0,222.0,234427.0,27651.0,84448.0,44962,3,2,2,2,4,1,1
867,2020-05-23,Spain,2979.0,223.0,235154.0,27713.0,84914.0,44963,3,2,2,2,4,1,1
868,2020-05-24,Spain,2905.0,202.0,235894.0,27777.0,85396.0,44962,3,2,2,2,4,1,1
869,2020-05-25,Spain,2835.0,184.0,236184.0,27834.0,85024.0,44963,3,2,2,2,4,1,1
870,2020-05-26,Spain,2799.0,165.0,236422.0,27885.0,85883.0,44962,2,2,2,2,4,1,1
871,2020-05-27,Spain,2792.0,157.0,236946.0,27939.0,85883.0,44963,2,2,2,1,4,1,1
872,2020-05-28,Spain,2754.0,134.0,237639.0,27981.0,87530.0,44962,2,2,2,1,4,1,1
873,2020-05-29,Spain,2628.0,136.0,238209.0,28016.0,88188.0,40949,2,2,2,1,4,1,1
874,2020-05-30,Spain,2508.0,117.0,238844.0,28048.0,88852.0,40950,2,2,2,1,4,1,1
875,2020-05-31,Spain,2341.0,109.0,239534.0,28085.0,89103.0,40949,2,2,2,1,4,1,1
876,2020-06-01,Spain,2199.0,97.0,239851.0,28124.0,89262.0,40950,2,2,2,1,4,1,1
877,2020-06-02,Spain,2142.0,93.0,240022.0,28156.0,89556.0,40949,2,2,2,1,4,1,1
878,2020-06-03,Spain,2089.0,86.0,240351.0,28181.0,89950.0,40950,2,2,2,1,4,1,1
879,2020-06-04,Spain,2023.0,81.0,240796.0,28215.0,90284.0,40949,2,2,2,1,4,1,1
880,2020-06-05,Spain,1913.0,61.0,241350.0,28238.0,90602.0,34123,2,2,2,1,4,1,1
881,2020-06-06,Spain,1916.0,50.0,241823.0,28271.0,90934.0,34122,2,2,2,1,4,1,1
882,2020-06-07,Spain,1796.0,46.0,242439.0,28287.0,91174.0,34123,2,2,2,1,4,1,1
883,2020-06-08,Spain,1905.0,40.0,242686.0,28308.0,91341.0,34122,2,1,2,1,4,1,0
884,2020-06-09,Spain,1982.0,36.0,242821.0,28321.0,91590.0,34123,2,1,2,1,4,1,0
885,2020-06-10,Spain,1952.0,27.0,243143.0,28338.0,91904.0,34122,2,1,2,1,4,1,0
886,2020-06-11,Spain,2041.0,25.0,243550.0,28349.0,92331.0,34123,2,1,2,1,4,1,0
887,2020-06-12,Spain,2048.0,21.0,243978.0,28374.0,92833.0,32664,2,1,2,1,4,1,0
888,2020-06-13,Spain,2030.0,23.0,244331.0,28388.0,93229.0,32665,2,1,2,1,4,1,0
889,2020-06-14,Spain,2151.0,24.0,244780.0,28396.0,93552.0,32664,2,1,2,1,4,1,0
890,2020-06-15,Spain,2165.0,22.0,244885.0,28405.0,93733.0,32664,2,1,2,1,4,1,0
891,2020-06-16,Spain,2193.0,24.0,244963.0,28414.0,93952.0,32664,2,1,2,1,4,1,0
892,2020-06-17,Spain,2211.0,29.0,245232.0,28424.0,94307.0,32665,2,1,2,1,4,1,0
893,2020-06-18,Spain,2215.0,28.0,245573.0,28430.0,94892.0,32664,2,1,2,1,4,1,0
894,2020-06-19,Spain,2304.0,33.0,245891.0,28435.0,95199.0,25677,2,1,2,1,4,1,0
895,2020-06-20,Spain,2425.0,28.0,246247.0,28438.0,95562.0,25678,2,1,2,1,4,1,0
896,2020-06-21,Spain,2543.0,28.0,246576.0,28442.0,95896.0,25677,2,0,2,0,3,1,0
897,2020-06-22,Spain,2571.0,30.0,246790.0,28445.0,96128.0,25678,2,0,2,0,3,1,0
898,2020-06-23,Spain,2572.0,23.0,246945.0,28450.0,96376.0,25677,2,0,2,0,3,1,0
899,2020-06-24,Spain,2631.0,20.0,247184.0,28451.0,96710.0,25678,2,0,2,0,3,1,0
900,2020-06-25,Spain,2894.0,19.0,247614.0,28455.0,97110.0,25677,2,0,2,0,3,1,0
901,2020-06-26,Spain,3180.0,16.0,247939.0,28456.0,97529.0,24904,2,0,2,0,3,1,0
902,2020-06-27,Spain,3537.0,18.0,248277.0,28461.0,98093.0,24904,2,0,2,0,3,1,0
903,2020-06-28,Spain,4080.0,16.0,248727.0,28466.0,98394.0,24904,2,0,2,0,3,1,0
904,2020-06-29,Spain,4434.0,15.0,248955.0,28467.0,98594.0,24904,2,0,2,0,3,1,0
905,2020-06-30,Spain,4624.0,16.0,249138.0,28474.0,98895.0,24904,2,0,2,0,3,1,0
906,2020-07-01,Spain,5146.0,15.0,249395.0,28480.0,99283.0,24904,2,0,2,0,3,1,0
907,2020-07-02,Spain,5672.0,15.0,249829.0,28483.0,99727.0,24904,2,0,2,0,3,1,0
908,2020-07-03,Spain,6490.0,17.0,250243.0,28489.0,100169.0,29320,2,0,2,0,3,1,0
909,2020-07-04,Spain,7236.0,15.0,250702.0,28489.0,100169.0,29321,2,0,2,1,3,1,0
910,2020-07-05,Spain,8158.0,13.0,251270.0,28494.0,100169.0,29320,2,0,2,1,3,1,0
911,2020-07-06,Spain,9023.0,13.0,251526.0,28497.0,101413.0,29321,2,0,2,1,3,1,0
912,2020-07-07,Spain,9793.0,17.0,251710.0,28497.0,101754.0,29320,2,0,2,1,3,1,0
913,2020-07-08,Spain,10498.0,18.0,252026.0,28500.0,102137.0,29321,2,0,2,1,3,1,0
914,2020-07-09,Spain,11579.0,20.0,252723.0,28502.0,102680.0,29320,2,0,2,1,3,1,0
915,2020-07-10,Spain,12376.0,17.0,253423.0,28505.0,103532.0,31995,2,0,2,1,3,1,0
916,2020-07-11,Spain,13143.0,18.0,254239.0,28507.0,103532.0,31994,2,0,2,1,3,1,0
917,2020-07-12,Spain,13912.0,22.0,255350.0,28510.0,103532.0,31995,2,0,2,1,3,1,0
918,2020-07-13,Spain,14139.0,26.0,255960.0,28512.0,105577.0,31995,2,0,2,1,3,1,0
919,2020-07-14,Spain,14376.0,28.0,256334.0,28513.0,106243.0,31995,2,0,2,1,3,1,0
920,2020-07-15,Spain,14878.0,32.0,257172.0,28515.0,107118.0,31994,2,2,2,2,3,1,0
921,2020-07-16,Spain,15467.0,39.0,258395.0,28517.0,108479.0,31995,2,2,2,2,3,1,0
922,2020-07-17,Spain,16270.0,41.0,259913.0,28522.0,109879.0,39051,2,2,2,2,3,1,0
923,2020-07-18,Spain,17302.0,48.0,261475.0,28522.0,109879.0,39051,2,2,2,2,3,1,0
924,2020-07-19,Spain,18305.0,54.0,263508.0,28523.0,109879.0,39051,2,2,2,2,3,1,0
925,2020-07-20,Spain,19589.0,54.0,264983.0,28525.0,114460.0,39052,2,2,2,2,3,1,0
926,2020-07-21,Spain,20014.0,58.0,266127.0,28530.0,115818.0,39051,2,2,2,2,3,1,0
927,2020-07-22,Spain,20636.0,61.0,267670.0,28533.0,117175.0,39051,2,2,2,2,3,1,0
928,2020-07-23,Spain,22070.0,62.0,269974.0,28537.0,119790.0,39051,2,2,2,2,3,1,0
929,2020-07-24,Spain,23159.0,67.0,272289.0,28539.0,122045.0,43639,2,2,2,2,3,1,0
930,2020-07-25,Spain,24568.0,82.0,274618.0,28540.0,122045.0,43638,2,2,2,2,3,1,0
931,2020-07-26,Spain,26326.0,89.0,277420.0,28545.0,122045.0,43639,2,2,2,2,3,1,0
932,2020-07-27,Spain,26848.0,112.0,279122.0,28551.0,128406.0,43639,2,2,2,2,3,1,0
933,2020-07-28,Spain,27628.0,115.0,280503.0,28558.0,130234.0,43639,2,2,2,2,3,1,0
934,2020-07-29,Spain,28767.0,125.0,282548.0,28565.0,132265.0,43638,2,2,2,2,3,1,0
935,2020-07-30,Spain,30342.0,137.0,285441.0,28576.0,135054.0,43639,2,2,2,2,3,1,0
936,2020-07-31,Spain,32471.0,151.0,288559.0,28580.0,138146.0,47349,2,2,2,2,3,1,0
937,2020-08-01,Spain,34593.0,148.0,291920.0,28588.0,138146.0,47349,2,2,2,2,3,1,0
938,2020-08-02,Spain,37273.0,159.0,295725.0,28599.0,138146.0,47349,2,2,2,2,3,1,0
939,2020-08-03,Spain,38529.0,156.0,298711.0,28605.0,146678.0,47348,2,2,2,2,3,1,0
940,2020-08-04,Spain,39148.0,162.0,300517.0,28616.0,152438.0,47349,2,2,2,2,3,1,0
941,2020-08-05,Spain,40284.0,172.0,303184.0,28626.0,155391.0,47349,2,2,2,2,3,1,0
942,2020-08-06,Spain,42699.0,182.0,307511.0,28638.0,159479.0,47349,2,2,2,2,3,1,0
943,2020-08-07,Spain,45004.0,199.0,311718.0,28647.0,163986.0,54768,2,2,2,2,3,1,0
944,2020-08-08,Spain,46965.0,209.0,316488.0,28670.0,163986.0,54768,2,2,2,2,3,1,0
945,2020-08-09,Spain,49120.0,216.0,322051.0,28688.0,163986.0,54768,2,2,2,2,3,1,0
946,2020-08-10,Spain,50295.0,230.0,325559.0,28717.0,172604.0,54768,2,2,2,1,3,1,0
947,2020-08-11,Spain,51278.0,254.0,328145.0,28731.0,176236.0,54768,2,2,2,1,3,1,0
948,2020-08-12,Spain,52314.0,272.0,331951.0,28751.0,179408.0,54768,2,2,2,1,3,1,0
949,2020-08-13,Spain,54094.0,273.0,337853.0,28775.0,186958.0,54768,2,2,2,1,3,1,0
950,2020-08-14,Spain,55710.0,274.0,344189.0,28798.0,192437.0,68947,2,2,2,1,3,1,0
951,2020-08-15,Spain,56990.0,285.0,351081.0,28818.0,192437.0,68947,2,2,2,1,3,1,0
952,2020-08-16,Spain,58359.0,307.0,359324.0,28847.0,192437.0,68947,2,2,2,1,3,1,0
953,2020-08-17,Spain,59119.0,306.0,364088.0,28873.0,208706.0,68946,2,2,2,1,3,1,0
954,2020-08-18,Spain,59961.0,312.0,367293.0,28893.0,213820.0,68947,2,2,2,1,3,1,0
955,2020-08-19,Spain,60512.0,322.0,372235.0,28923.0,220491.0,68947,2,2,2,1,3,1,0
956,2020-08-20,Spain,60695.0,345.0,380552.0,28957.0,227530.0,68947,2,2,2,1,3,1,0
957,2020-08-21,Spain,60839.0,374.0,389193.0,28997.0,235678.0,80942,2,2,2,1,3,1,0
958,2020-08-22,Spain,61344.0,394.0,398046.0,29027.0,235678.0,80942,2,2,2,1,3,1,0
959,2020-08-23,Spain,62290.0,400.0,408444.0,29063.0,235678.0,80942,2,2,2,1,3,1,0
960,2020-08-24,Spain,63166.0,418.0,414383.0,29103.0,255060.0,80942,2,2,2,1,3,1,0
961,2020-08-25,Spain,63482.0,420.0,418571.0,29147.0,262177.0,80942,2,2,2,1,3,1,0
962,2020-08-26,Spain,63949.0,429.0,424549.0,29195.0,269473.0,80942,2,2,2,1,3,1,0
963,2020-08-27,Spain,65373.0,448.0,434646.0,29230.0,279131.0,80942,2,2,2,1,3,1,0
964,2020-08-28,Spain,67408.0,456.0,444903.0,29271.0,288910.0,89466,2,2,2,1,3,1,0
965,2020-08-29,Spain,69562.0,468.0,455036.0,29312.0,288910.0,89466,2,2,2,1,3,1,0
966,2020-08-30,Spain,70828.0,480.0,466803.0,29370.0,288910.0,89466,2,2,2,1,3,1,0
967,2020-08-31,Spain,71218.0,516.0,473502.0,29409.0,312482.0,89466,2,2,2,1,3,1,0
968,2020-01-03,United States of America,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
969,2020-01-04,United States of America,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
970,2020-01-05,United States of America,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
971,2020-01-06,United States of America,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
972,2020-01-07,United States of America,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
973,2020-01-08,United States of America,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
974,2020-01-09,United States of America,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
975,2020-01-10,United States of America,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
976,2020-01-11,United States of America,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
977,2020-01-12,United States of America,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
978,2020-01-13,United States of America,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
979,2020-01-14,United States of America,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
980,2020-01-15,United States of America,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
981,2020-01-16,United States of America,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
982,2020-01-17,United States of America,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
983,2020-01-18,United States of America,6.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
984,2020-01-19,United States of America,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
985,2020-01-20,United States of America,6.0,0.0,5.0,0.0,0.0,3,0,0,0,0,0,0,0
986,2020-01-21,United States of America,6.0,0.0,5.0,0.0,0.0,3,0,0,0,0,0,0,0
987,2020-01-22,United States of America,6.0,0.0,5.0,0.0,1.0,3,0,0,0,0,0,0,0
988,2020-01-23,United States of America,6.0,0.0,5.0,0.0,1.0,3,0,0,0,0,0,0,0
989,2020-01-24,United States of America,5.0,0.0,6.0,0.0,2.0,3,0,0,0,0,0,0,0
990,2020-01-25,United States of America,4.0,0.0,6.0,0.0,2.0,4,0,0,0,0,0,0,0
991,2020-01-26,United States of America,4.0,0.0,9.0,0.0,5.0,3,0,0,0,0,0,0,0
992,2020-01-27,United States of America,1.0,0.0,9.0,0.0,5.0,3,0,0,0,0,0,0,0
993,2020-01-28,United States of America,2.0,0.0,9.0,0.0,5.0,3,0,0,0,0,0,0,0
994,2020-01-29,United States of America,2.0,0.0,9.0,0.0,6.0,3,0,0,0,0,0,0,0
995,2020-01-30,United States of America,3.0,0.0,10.0,0.0,6.0,3,0,0,0,0,0,0,0
996,2020-01-31,United States of America,3.0,0.0,11.0,0.0,8.0,3,0,0,0,0,0,0,0
997,2020-02-01,United States of America,3.0,0.0,12.0,0.0,8.0,3,0,0,0,0,0,0,0
998,2020-02-02,United States of America,3.0,0.0,12.0,0.0,8.0,3,0,0,0,0,2,0,0
999,2020-02-03,United States of America,3.0,0.0,15.0,0.0,11.0,3,0,0,0,0,2,0,0
1000,2020-02-04,United States of America,2.0,0.0,15.0,0.0,11.0,4,0,0,0,0,2,0,0
1001,2020-02-05,United States of America,2.0,0.0,15.0,0.0,11.0,3,0,0,0,0,2,0,0
1002,2020-02-06,United States of America,0.0,0.0,16.0,0.0,12.0,3,0,0,0,0,2,0,0
1003,2020-02-07,United States of America,19.0,0.0,16.0,0.0,12.0,3,0,0,0,0,2,0,0
1004,2020-02-08,United States of America,20.0,0.0,16.0,0.0,12.0,3,0,0,0,0,2,0,0
1005,2020-02-09,United States of America,20.0,0.0,16.0,0.0,9.0,3,0,0,0,0,2,0,0
1006,2020-02-10,United States of America,38.0,0.0,16.0,0.0,9.0,3,0,0,0,0,2,0,0
1007,2020-02-11,United States of America,38.0,0.0,17.0,0.0,10.0,3,0,0,0,0,2,0,0
1008,2020-02-12,United States of America,44.0,0.0,17.0,0.0,10.0,3,0,0,0,0,2,0,0
1009,2020-02-13,United States of America,44.0,0.0,19.0,0.0,11.0,3,0,0,0,0,2,0,0
1010,2020-02-14,United States of America,28.0,0.0,19.0,0.0,11.0,3,0,0,0,0,2,0,0
1011,2020-02-15,United States of America,27.0,0.0,19.0,0.0,11.0,4,0,0,0,0,2,0,0
1012,2020-02-16,United States of America,27.0,0.0,19.0,0.0,11.0,3,0,0,0,0,2,0,0
1013,2020-02-17,United States of America,11.0,0.0,19.0,0.0,11.0,3,0,0,0,0,2,0,0
1014,2020-02-18,United States of America,55.0,2.0,19.0,0.0,11.0,3,0,0,0,0,2,0,0
1015,2020-02-19,United States of America,70.0,5.0,19.0,0.0,11.0,3,0,0,0,0,2,0,0
1016,2020-02-20,United States of America,70.0,9.0,19.0,0.0,11.0,3,0,0,0,0,2,0,0
1017,2020-02-21,United States of America,151.0,11.0,38.0,0.0,11.0,3,0,0,0,0,2,0,0
1018,2020-02-22,United States of America,151.0,11.0,39.0,0.0,11.0,3,0,0,0,0,2,0,0
1019,2020-02-23,United States of America,151.0,11.0,39.0,0.0,11.0,3,0,0,0,0,2,0,0
1020,2020-02-24,United States of America,408.0,19.0,57.0,0.0,11.0,3,0,0,0,0,2,0,0
1021,2020-02-25,United States of America,588.0,23.0,57.0,0.0,10.0,4,0,0,0,0,2,0,0
1022,2020-02-26,United States of America,567.0,20.0,63.0,0.0,10.0,3,0,0,0,0,2,0,0
1023,2020-02-27,United States of America,858.0,20.0,63.0,0.0,11.0,3,0,0,0,0,2,0,0
1024,2020-02-28,United States of America,1051.0,25.0,66.0,0.0,10.0,3,0,0,0,0,2,0,0
1025,2020-02-29,United States of America,1465.0,30.0,66.0,0.0,18.0,3,0,0,0,0,2,0,0
1026,2020-03-01,United States of America,1501.0,30.0,66.0,0.0,25.0,3,0,0,1,0,2,0,0
1027,2020-03-02,United States of America,1242.0,22.0,68.0,0.0,48.0,343,0,0,1,0,3,0,0
1028,2020-03-03,United States of America,2840.0,33.0,112.0,2.0,67.0,726,0,0,1,0,3,0,0
1029,2020-03-04,United States of America,6391.0,75.0,133.0,5.0,100.0,842,0,0,1,0,3,0,0
1030,2020-03-05,United States of America,9451.0,121.0,133.0,9.0,177.0,973,3,0,1,0,3,0,0
1031,2020-03-06,United States of America,13951.0,165.0,217.0,11.0,230.0,1317,3,0,1,0,3,0,0
1032,2020-03-07,United States of America,13537.0,160.0,217.0,11.0,396.0,1325,3,0,1,0,3,0,0
1033,2020-03-08,United States of America,13501.0,160.0,217.0,11.0,512.0,1416,3,0,1,0,3,0,0
1034,2020-03-09,United States of America,29855.0,361.0,476.0,19.0,587.0,2025,3,0,1,0,3,0,0
1035,2020-03-10,United States of America,48374.0,615.0,700.0,25.0,774.0,2674,3,0,1,0,3,0,0
1036,2020-03-11,United States of America,44823.0,573.0,700.0,25.0,1139.0,3856,3,0,1,0,3,0,0
1037,2020-03-12,United States of America,57892.0,841.0,991.0,29.0,1574.0,7031,3,0,2,0,3,0,0
1038,2020-03-13,United States of America,53115.0,790.0,1268.0,36.0,2207.0,9972,3,0,2,0,3,0,0
1039,2020-03-14,United States of America,70009.0,1042.0,1682.0,41.0,2966.0,10580,3,0,2,0,3,0,0
1040,2020-03-15,United States of America,88102.0,1467.0,1718.0,41.0,3200.0,12003,3,0,2,2,3,0,0
1041,2020-03-16,United States of America,91080.0,1710.0,1718.0,41.0,4662.0,23054,3,0,2,2,3,0,0
1042,2020-03-17,United States of America,88726.0,1725.0,3540.0,58.0,6494.0,36204,3,0,2,2,3,0,1
1043,2020-03-18,United States of America,111285.0,2177.0,7091.0,100.0,9060.0,46989,3,0,2,2,3,0,1
1044,2020-03-19,United States of America,118968.0,2855.0,10442.0,150.0,13538.0,56657,3,3,2,2,3,1,1
1045,2020-03-20,United States of America,145266.0,3802.0,15219.0,201.0,19879.0,68340,3,3,2,2,3,1,1
1046,2020-03-21,United States of America,156475.0,4611.0,15219.0,201.0,25846.0,68715,3,3,2,2,3,1,1
1047,2020-03-22,United States of America,170487.0,5352.0,15219.0,201.0,34646.0,63318,3,3,2,2,3,1,1
1048,2020-03-23,United States of America,184665.0,6246.0,31573.0,402.0,45865.0,71285,3,3,2,2,3,1,1
1049,2020-03-24,United States of America,193171.0,7161.0,51914.0,673.0,56272.0,92375,3,3,2,2,3,1,1
1050,2020-03-25,United States of America,200122.0,7995.0,51914.0,673.0,68293.0,101545,3,3,2,2,3,1,1
1051,2020-03-26,United States of America,207728.0,8894.0,68334.0,991.0,85867.0,113478,3,3,2,2,3,1,1
1052,2020-03-27,United States of America,212289.0,9872.0,68334.0,991.0,104310.0,119297,3,3,2,2,3,1,1
